# Reynolds number time series
# <Re(t)> averaged between 100.000000 and 400.000000 with sampling frequency 1.000000
# time		 Re_uMag(t)	 <Re_uMag(t)>	 Re_uxMag(t)	 <Re_uxMag(t)>	 Re_uzMag(t)	 <Re_uzMag(t)>	  Re_uRMS(t)	 <Re_uRMS(t)>	 Re_uxRMS(t)	 <Re_uxRMS(t)>	 Re_uzRMS(t)	 <Re_uzRMS(t)>	 
191.000000	 1535.201321	 1403.857454	 1379.349946	 1212.128648	 1196.880775	 1124.827533	 1653.339300	 1486.250507	 1584.564937	 1391.424796	 1381.644275	 1293.814449	 
192.000000	 1531.042503	 1404.589977	 1382.431234	 1213.801344	 1198.468567	 1125.607131	 1658.247330	 1487.506727	 1586.445580	 1393.483270	 1387.580020	 1294.820663	 
193.000000	 1519.526259	 1405.402360	 1374.793729	 1215.323552	 1199.421430	 1126.389777	 1645.176067	 1488.859214	 1582.195256	 1395.348502	 1394.700451	 1295.883214	 
194.000000	 1517.509346	 1406.275638	 1367.972248	 1216.775841	 1199.752660	 1127.162018	 1634.955998	 1490.099565	 1580.403533	 1397.020786	 1396.026725	 1296.933538	 
195.000000	 1521.821554	 1407.169982	 1368.149092	 1218.270408	 1198.799032	 1127.906336	 1655.219802	 1491.338597	 1585.287597	 1398.620095	 1394.258964	 1297.937750	 
196.000000	 1529.226249	 1408.038281	 1379.548144	 1219.724156	 1196.226322	 1128.605736	 1676.251071	 1492.577172	 1596.249087	 1400.183553	 1392.409152	 1298.895054	 
197.000000	 1513.106439	 1408.864215	 1387.216249	 1220.806247	 1191.995025	 1129.247641	 1657.276720	 1493.607127	 1615.887774	 1401.596070	 1381.996510	 1299.725679	 
198.000000	 1490.294892	 1409.481548	 1399.078311	 1221.620295	 1186.579531	 1129.824786	 1669.430581	 1494.437046	 1632.691031	 1402.756933	 1369.385929	 1300.419074	 
199.000000	 1486.010912	 1409.617819	 1392.194319	 1222.472045	 1180.666097	 1130.333200	 1667.551762	 1495.122920	 1633.294534	 1403.843783	 1362.110744	 1301.035194	 
200.000000	 1473.833890	 1409.410234	 1370.353549	 1223.122881	 1174.852872	 1130.772920	 1652.795088	 1495.530506	 1619.198793	 1404.919964	 1358.293332	 1301.602106	 
201.000000	 1432.655340	 1409.233721	 1328.946763	 1223.508691	 1169.689364	 1131.150366	 1622.507039	 1495.814318	 1591.664816	 1405.788859	 1350.480135	 1302.081302	 
202.000000	 1402.152823	 1409.078176	 1293.982424	 1223.743806	 1165.719472	 1131.478893	 1587.023784	 1495.909006	 1555.696008	 1406.378452	 1344.002465	 1302.485364	 
203.000000	 1428.027391	 1409.183376	 1268.921864	 1223.761954	 1163.296095	 1131.775557	 1556.820084	 1495.753795	 1523.162095	 1406.713383	 1340.602060	 1302.847899	 
204.000000	 1473.136192	 1409.621332	 1306.128552	 1223.704590	 1162.139700	 1132.053857	 1560.619986	 1495.456976	 1494.489523	 1406.805644	 1341.662428	 1303.214806	 
205.000000	 1513.536163	 1410.116916	 1357.737838	 1223.683031	 1162.136495	 1132.324753	 1618.284438	 1495.148229	 1535.798572	 1406.797255	 1342.792717	 1303.582792	 
206.000000	 1534.427788	 1410.674662	 1386.037812	 1223.711621	 1163.496510	 1132.601717	 1654.757345	 1495.819051	 1576.991281	 1406.800936	 1345.223530	 1303.952103	 
207.000000	 1524.583017	 1411.361627	 1368.989596	 1223.925767	 1166.052674	 1132.897688	 1640.574072	 1496.790371	 1568.332824	 1406.960003	 1345.951362	 1304.314977	 
208.000000	 1497.629902	 1411.966482	 1347.597769	 1224.395395	 1169.303819	 1133.220639	 1625.415386	 1497.565747	 1565.997783	 1407.269408	 1343.873184	 1304.658180	 
209.000000	 1492.508287	 1412.376215	 1334.122300	 1225.042467	 1173.544042	 1133.580284	 1619.996047	 1498.216835	 1570.063367	 1407.585195	 1341.546224	 1304.984461	 
210.000000	 1511.478639	 1412.675000	 1308.050199	 1225.634268	 1180.019178	 1133.993982	 1607.224993	 1498.790730	 1568.480873	 1407.993800	 1339.297008	 1305.292052	 
211.000000	 1478.171405	 1412.947151	 1290.199376	 1226.205609	 1188.899695	 1134.480681	 1583.341093	 1499.330376	 1553.857975	 1408.666296	 1341.294063	 1305.611988	 
212.000000	 1473.072970	 1413.220635	 1294.704079	 1226.806397	 1199.202023	 1135.049537	 1579.084053	 1499.809733	 1522.375255	 1409.468326	 1355.332502	 1306.048228	 
213.000000	 1484.768485	 1413.475331	 1323.388858	 1227.646546	 1208.559243	 1135.686753	 1593.193451	 1500.151419	 1520.485350	 1410.431086	 1377.318895	 1306.671034	 
214.000000	 1487.665823	 1413.837513	 1345.044650	 1228.654373	 1214.118417	 1136.357659	 1619.181314	 1500.441972	 1556.610880	 1411.664095	 1384.016835	 1307.316229	 
215.000000	 1490.052235	 1414.435363	 1369.035889	 1229.611082	 1215.964578	 1137.035175	 1644.905788	 1500.831770	 1587.862038	 1413.079689	 1380.698564	 1307.932485	 
216.000000	 1490.885512	 1414.737034	 1375.229642	 1230.318619	 1216.235415	 1137.709753	 1638.112431	 1501.170554	 1586.024477	 1414.310545	 1382.293610	 1308.565342	 
217.000000	 1495.067484	 1414.666183	 1373.248394	 1230.772688	 1216.627043	 1138.378544	 1618.528013	 1501.366515	 1569.533347	 1415.158861	 1392.761923	 1309.276972	 
218.000000	 1494.962094	 1414.453781	 1323.225068	 1231.412234	 1216.841779	 1139.032992	 1594.578877	 1501.922539	 1561.544217	 1415.942158	 1398.802770	 1310.010065	 
219.000000	 1536.017942	 1414.115565	 1370.122915	 1232.544466	 1215.726551	 1139.659426	 1624.878571	 1502.873513	 1565.545749	 1417.071482	 1397.090530	 1310.711690	 
220.000000	 1587.419025	 1414.100318	 1434.115719	 1234.191997	 1212.997603	 1140.247535	 1690.043493	 1504.276218	 1614.831910	 1418.678703	 1387.874457	 1311.332484	 
221.000000	 1594.762324	 1415.019547	 1444.562075	 1235.790529	 1208.992194	 1140.794302	 1725.965410	 1505.808176	 1662.312154	 1420.541098	 1381.057355	 1311.886369	 
222.000000	 1589.627500	 1415.947402	 1429.227835	 1237.257950	 1204.395332	 1141.300123	 1722.395468	 1507.330380	 1656.953455	 1422.327651	 1381.121707	 1312.432685	 
223.000000	 1581.817925	 1416.815090	 1408.966117	 1238.369671	 1199.528105	 1141.764893	 1703.796523	 1508.570184	 1653.599527	 1423.850909	 1383.292789	 1312.993660	 
224.000000	 1535.649131	 1417.435323	 1393.515815	 1239.342755	 1194.666280	 1142.187628	 1693.513782	 1509.551192	 1651.544591	 1425.159519	 1383.581467	 1313.556926	 
225.000000	 1504.942757	 1417.866503	 1375.395421	 1240.202804	 1190.434252	 1142.570381	 1683.450212	 1510.346200	 1644.860131	 1426.381371	 1389.108626	 1314.156542	 
226.000000	 1495.282873	 1418.441236	 1362.446453	 1241.054749	 1187.379012	 1142.921023	 1671.665800	 1511.085232	 1632.391541	 1427.598460	 1393.475470	 1314.780205	 
227.000000	 1511.458485	 1419.111306	 1364.787716	 1241.962605	 1185.654891	 1143.250633	 1667.211630	 1511.860330	 1621.965132	 1428.868222	 1386.967882	 1315.343659	 
228.000000	 1548.648805	 1419.992565	 1391.227452	 1242.956317	 1184.760703	 1143.568154	 1666.578106	 1512.720186	 1617.820742	 1430.189577	 1375.450534	 1315.807450	 
229.000000	 1580.521149	 1420.950960	 1422.102462	 1243.985868	 1184.199007	 1143.877276	 1694.589022	 1513.528109	 1623.492362	 1431.590326	 1368.475898	 1316.208458	 
230.000000	 1571.118644	 1421.621839	 1420.379040	 1244.764565	 1183.810641	 1144.179729	 1704.671096	 1514.175609	 1622.663910	 1432.727224	 1365.410291	 1316.581788	 
231.000000	 1537.556600	 1422.085567	 1394.819412	 1245.452997	 1184.093621	 1144.480328	 1670.913412	 1514.744239	 1597.502242	 1433.473120	 1361.893380	 1316.922966	 
232.000000	 1492.196691	 1422.351212	 1361.608757	 1246.063701	 1185.606295	 1144.787808	 1624.328550	 1515.123212	 1572.156349	 1433.959641	 1358.835318	 1317.237174	 
233.000000	 1439.866656	 1422.408397	 1336.673673	 1246.369445	 1188.392360	 1145.111079	 1607.585948	 1515.123546	 1569.710618	 1434.348014	 1358.468100	 1317.544868	 
234.000000	 1412.696412	 1422.332855	 1319.763739	 1246.196988	 1192.173602	 1145.456533	 1580.589599	 1514.846327	 1549.726392	 1434.514951	 1363.610301	 1317.886093	 
235.000000	 1426.630261	 1422.360840	 1271.424357	 1246.149542	 1196.083930	 1145.824877	 1549.094873	 1514.625660	 1512.669877	 1434.667909	 1371.330608	 1318.276247	 
236.000000	 1454.230417	 1422.593143	 1258.806033	 1246.123482	 1198.975285	 1146.209390	 1534.537315	 1514.530112	 1485.141901	 1434.857269	 1373.325947	 1318.669544	 
237.000000	 1473.234281	 1422.905171	 1301.152681	 1246.293307	 1200.217567	 1146.598940	 1577.141113	 1514.692158	 1498.148969	 1435.075809	 1371.726013	 1319.047377	 
238.000000	 1504.662962	 1423.177191	 1344.391468	 1246.664036	 1200.170318	 1146.984200	 1620.751537	 1515.153551	 1540.181073	 1435.297737	 1374.900685	 1319.449199	 
