# Velocity boundary layer depth time series
# <\delta_u(t)> averaged between 0.000000 and 2050.000000 with sampling frequency 2.000000
# time		 max(Re_uxRMS)in [0, H/2]	 z(max(Re_uxRMS)in [0, H/2])	  max(Re_uxRMS)in [H/2, H]	 z(max(Re_uxRMS)in [H/2, H])	 \delta_u[inst.]	  max(<Re_uxRMS>)in [0, H/2]	 z(max(<Re_uxRMS>)in [0, H/2])	  max(<Re_uxRMS>)in [H/2, H]	 z(max(<Re_uxRMS>)in [H/2, H])	 \delta_u[av.]	 
408.000000	 76.631886	 0.185000	 76.631909	 0.815000	 0.185000	 66.055497	 0.185000	 66.055501	 0.815000	 0.185000	 
410.000000	 76.631874	 0.185000	 76.631897	 0.815000	 0.185000	 66.106839	 0.185000	 66.106843	 0.815000	 0.185000	 
412.000000	 76.631860	 0.185000	 76.631885	 0.815000	 0.185000	 66.157684	 0.185000	 66.157689	 0.815000	 0.185000	 
414.000000	 76.631847	 0.185000	 76.631872	 0.815000	 0.185000	 66.208041	 0.185000	 66.208045	 0.815000	 0.185000	 
416.000000	 76.631833	 0.185000	 76.631859	 0.815000	 0.185000	 66.257916	 0.185000	 66.257920	 0.815000	 0.185000	 
418.000000	 76.631819	 0.185000	 76.631845	 0.815000	 0.185000	 66.307315	 0.185000	 66.307320	 0.815000	 0.185000	 
420.000000	 76.631804	 0.185000	 76.631831	 0.815000	 0.185000	 66.356246	 0.185000	 66.356251	 0.815000	 0.185000	 
422.000000	 76.631788	 0.185000	 76.631817	 0.815000	 0.185000	 66.404716	 0.185000	 66.404721	 0.815000	 0.185000	 
424.000000	 76.631772	 0.185000	 76.631802	 0.815000	 0.185000	 66.452730	 0.185000	 66.452735	 0.815000	 0.185000	 
426.000000	 76.631756	 0.185000	 76.631786	 0.815000	 0.185000	 66.500296	 0.185000	 66.500301	 0.815000	 0.185000	 
428.000000	 76.631739	 0.185000	 76.631770	 0.815000	 0.185000	 66.547419	 0.185000	 66.547424	 0.815000	 0.185000	 
430.000000	 76.631721	 0.185000	 76.631753	 0.815000	 0.185000	 66.594105	 0.185000	 66.594110	 0.815000	 0.185000	 
432.000000	 76.631703	 0.185000	 76.631736	 0.815000	 0.185000	 66.640362	 0.185000	 66.640367	 0.815000	 0.185000	 
434.000000	 76.631684	 0.185000	 76.631718	 0.815000	 0.185000	 66.686193	 0.185000	 66.686199	 0.815000	 0.185000	 
436.000000	 76.631665	 0.185000	 76.631699	 0.815000	 0.185000	 66.731606	 0.185000	 66.731612	 0.815000	 0.185000	 
438.000000	 76.631644	 0.185000	 76.631680	 0.815000	 0.185000	 66.776607	 0.185000	 66.776612	 0.815000	 0.185000	 
440.000000	 76.631624	 0.185000	 76.631660	 0.815000	 0.185000	 66.821199	 0.185000	 66.821205	 0.815000	 0.185000	 
442.000000	 76.631602	 0.185000	 76.631639	 0.815000	 0.185000	 66.865390	 0.185000	 66.865396	 0.815000	 0.185000	 
444.000000	 76.631579	 0.185000	 76.631618	 0.815000	 0.185000	 66.909185	 0.185000	 66.909191	 0.815000	 0.185000	 
446.000000	 76.631556	 0.185000	 76.631596	 0.815000	 0.185000	 66.952588	 0.185000	 66.952595	 0.815000	 0.185000	 
448.000000	 76.631532	 0.185000	 76.631573	 0.815000	 0.185000	 66.995606	 0.185000	 66.995612	 0.815000	 0.185000	 
450.000000	 76.631507	 0.185000	 76.631549	 0.815000	 0.185000	 67.038243	 0.185000	 67.038249	 0.815000	 0.185000	 
452.000000	 76.631481	 0.185000	 76.631524	 0.815000	 0.185000	 67.080504	 0.185000	 67.080510	 0.815000	 0.185000	 
454.000000	 76.631455	 0.185000	 76.631499	 0.815000	 0.185000	 67.122394	 0.185000	 67.122401	 0.815000	 0.185000	 
456.000000	 76.631427	 0.185000	 76.631472	 0.815000	 0.185000	 67.163918	 0.185000	 67.163925	 0.815000	 0.185000	 
458.000000	 76.631398	 0.185000	 76.631445	 0.815000	 0.185000	 67.205081	 0.185000	 67.205088	 0.815000	 0.185000	 
460.000000	 76.631369	 0.185000	 76.631416	 0.815000	 0.185000	 67.245887	 0.185000	 67.245895	 0.815000	 0.185000	 
462.000000	 76.631338	 0.185000	 76.631387	 0.815000	 0.185000	 67.286342	 0.185000	 67.286349	 0.815000	 0.185000	 
464.000000	 76.631306	 0.185000	 76.631356	 0.815000	 0.185000	 67.326449	 0.185000	 67.326457	 0.815000	 0.185000	 
466.000000	 76.631273	 0.185000	 76.631324	 0.815000	 0.185000	 67.366213	 0.185000	 67.366221	 0.815000	 0.185000	 
468.000000	 76.631239	 0.185000	 76.631291	 0.815000	 0.185000	 67.405639	 0.185000	 67.405647	 0.815000	 0.185000	 
470.000000	 76.631204	 0.185000	 76.631257	 0.815000	 0.185000	 67.444730	 0.185000	 67.444739	 0.815000	 0.185000	 
472.000000	 76.631168	 0.185000	 76.631222	 0.815000	 0.185000	 67.483492	 0.185000	 67.483500	 0.815000	 0.185000	 
474.000000	 76.631130	 0.185000	 76.631186	 0.815000	 0.185000	 67.521927	 0.185000	 67.521936	 0.815000	 0.185000	 
476.000000	 76.631091	 0.185000	 76.631148	 0.815000	 0.185000	 67.560041	 0.185000	 67.560050	 0.815000	 0.185000	 
478.000000	 76.631050	 0.185000	 76.631109	 0.815000	 0.185000	 67.597837	 0.185000	 67.597846	 0.815000	 0.185000	 
480.000000	 76.631008	 0.185000	 76.631068	 0.815000	 0.185000	 67.635319	 0.185000	 67.635328	 0.815000	 0.185000	 
482.000000	 76.630965	 0.185000	 76.631026	 0.815000	 0.185000	 67.672491	 0.185000	 67.672500	 0.815000	 0.185000	 
484.000000	 76.630920	 0.185000	 76.630982	 0.815000	 0.185000	 67.709357	 0.185000	 67.709366	 0.815000	 0.185000	 
486.000000	 76.630873	 0.185000	 76.630937	 0.815000	 0.185000	 67.745920	 0.185000	 67.745930	 0.815000	 0.185000	 
488.000000	 76.630825	 0.185000	 76.630891	 0.815000	 0.185000	 67.782185	 0.185000	 67.782195	 0.815000	 0.185000	 
490.000000	 76.630775	 0.185000	 76.630842	 0.815000	 0.185000	 67.818155	 0.185000	 67.818166	 0.815000	 0.185000	 
492.000000	 76.630724	 0.185000	 76.630792	 0.815000	 0.185000	 67.853833	 0.185000	 67.853844	 0.815000	 0.185000	 
494.000000	 76.630670	 0.185000	 76.630740	 0.815000	 0.185000	 67.889224	 0.185000	 67.889235	 0.815000	 0.185000	 
496.000000	 76.630615	 0.185000	 76.630686	 0.815000	 0.185000	 67.924330	 0.185000	 67.924341	 0.815000	 0.185000	 
498.000000	 76.630557	 0.185000	 76.630631	 0.815000	 0.185000	 67.959155	 0.185000	 67.959166	 0.815000	 0.185000	 
500.000000	 76.630498	 0.185000	 76.630573	 0.815000	 0.185000	 67.993702	 0.185000	 67.993714	 0.815000	 0.185000	 
502.000000	 76.630436	 0.185000	 76.630513	 0.815000	 0.185000	 68.027975	 0.185000	 68.027987	 0.815000	 0.185000	 
504.000000	 76.630373	 0.185000	 76.630452	 0.815000	 0.185000	 68.061976	 0.185000	 68.061989	 0.815000	 0.185000	 
506.000000	 76.630307	 0.185000	 76.630388	 0.815000	 0.185000	 68.095710	 0.185000	 68.095722	 0.815000	 0.185000	 
508.000000	 76.630239	 0.185000	 76.630321	 0.815000	 0.185000	 68.129179	 0.185000	 68.129191	 0.815000	 0.185000	 
510.000000	 76.630168	 0.185000	 76.630253	 0.815000	 0.185000	 68.162386	 0.185000	 68.162399	 0.815000	 0.185000	 
512.000000	 76.630095	 0.185000	 76.630181	 0.815000	 0.185000	 68.195334	 0.185000	 68.195347	 0.815000	 0.185000	 
514.000000	 76.630019	 0.185000	 76.630108	 0.815000	 0.185000	 68.228027	 0.185000	 68.228040	 0.815000	 0.185000	 
516.000000	 76.629941	 0.185000	 76.630032	 0.815000	 0.185000	 68.260466	 0.185000	 68.260480	 0.815000	 0.185000	 
518.000000	 76.629859	 0.185000	 76.629953	 0.815000	 0.185000	 68.292656	 0.185000	 68.292671	 0.815000	 0.185000	 
520.000000	 76.629775	 0.185000	 76.629871	 0.815000	 0.185000	 68.324599	 0.185000	 68.324614	 0.815000	 0.185000	 
522.000000	 76.629688	 0.185000	 76.629786	 0.815000	 0.185000	 68.356298	 0.185000	 68.356313	 0.815000	 0.185000	 
524.000000	 76.629598	 0.185000	 76.629698	 0.815000	 0.185000	 68.387756	 0.185000	 68.387771	 0.815000	 0.185000	 
526.000000	 76.629505	 0.185000	 76.629607	 0.815000	 0.185000	 68.418974	 0.185000	 68.418990	 0.815000	 0.185000	 
528.000000	 76.629408	 0.185000	 76.629513	 0.815000	 0.185000	 68.449957	 0.185000	 68.449973	 0.815000	 0.185000	 
530.000000	 76.629308	 0.185000	 76.629416	 0.815000	 0.185000	 68.480706	 0.185000	 68.480723	 0.815000	 0.185000	 
532.000000	 76.629204	 0.185000	 76.629315	 0.815000	 0.185000	 68.511225	 0.185000	 68.511242	 0.815000	 0.185000	 
534.000000	 76.629097	 0.185000	 76.629210	 0.815000	 0.185000	 68.541516	 0.185000	 68.541533	 0.815000	 0.185000	 
536.000000	 76.628986	 0.185000	 76.629102	 0.815000	 0.185000	 68.571581	 0.185000	 68.571598	 0.815000	 0.185000	 
538.000000	 76.628871	 0.185000	 76.628990	 0.815000	 0.185000	 68.601423	 0.185000	 68.601440	 0.815000	 0.185000	 
540.000000	 76.628752	 0.185000	 76.628874	 0.815000	 0.185000	 68.631044	 0.185000	 68.631062	 0.815000	 0.185000	 
542.000000	 76.628629	 0.185000	 76.628754	 0.815000	 0.185000	 68.660447	 0.185000	 68.660465	 0.815000	 0.185000	 
544.000000	 76.628501	 0.185000	 76.628629	 0.815000	 0.185000	 68.689634	 0.185000	 68.689652	 0.815000	 0.185000	 
546.000000	 76.628369	 0.185000	 76.628501	 0.815000	 0.185000	 68.718607	 0.185000	 68.718626	 0.815000	 0.185000	 
548.000000	 76.628232	 0.185000	 76.628367	 0.815000	 0.185000	 68.747369	 0.185000	 68.747389	 0.815000	 0.185000	 
550.000000	 76.628091	 0.185000	 76.628229	 0.815000	 0.185000	 68.775923	 0.185000	 68.775943	 0.815000	 0.185000	 
552.000000	 76.627944	 0.185000	 76.628086	 0.815000	 0.185000	 68.804269	 0.185000	 68.804290	 0.815000	 0.185000	 
554.000000	 76.627792	 0.185000	 76.627938	 0.815000	 0.185000	 68.832411	 0.185000	 68.832432	 0.815000	 0.185000	 
556.000000	 76.627635	 0.185000	 76.627784	 0.815000	 0.185000	 68.860351	 0.185000	 68.860373	 0.815000	 0.185000	 
558.000000	 76.627473	 0.185000	 76.627625	 0.815000	 0.185000	 68.888091	 0.185000	 68.888113	 0.815000	 0.185000	 
560.000000	 76.627304	 0.185000	 76.627461	 0.815000	 0.185000	 68.915633	 0.185000	 68.915655	 0.815000	 0.185000	 
562.000000	 76.627130	 0.185000	 76.627291	 0.815000	 0.185000	 68.942979	 0.185000	 68.943001	 0.815000	 0.185000	 
564.000000	 76.626950	 0.185000	 76.627114	 0.815000	 0.185000	 68.970130	 0.185000	 68.970154	 0.815000	 0.185000	 
566.000000	 76.626763	 0.185000	 76.626931	 0.815000	 0.185000	 68.997090	 0.185000	 68.997114	 0.815000	 0.185000	 
568.000000	 76.626570	 0.185000	 76.626742	 0.815000	 0.185000	 69.023860	 0.185000	 69.023885	 0.815000	 0.185000	 
570.000000	 76.626369	 0.185000	 76.626547	 0.815000	 0.185000	 69.050443	 0.185000	 69.050468	 0.815000	 0.185000	 
572.000000	 76.626162	 0.185000	 76.626344	 0.815000	 0.185000	 69.076839	 0.185000	 69.076864	 0.815000	 0.185000	 
574.000000	 76.625948	 0.185000	 76.626134	 0.815000	 0.185000	 69.103051	 0.185000	 69.103077	 0.815000	 0.185000	 
576.000000	 76.625726	 0.185000	 76.625916	 0.815000	 0.185000	 69.129081	 0.185000	 69.129108	 0.815000	 0.185000	 
578.000000	 76.625496	 0.185000	 76.625691	 0.815000	 0.185000	 69.154931	 0.185000	 69.154958	 0.815000	 0.185000	 
580.000000	 76.625258	 0.185000	 76.625458	 0.815000	 0.185000	 69.180602	 0.185000	 69.180630	 0.815000	 0.185000	 
582.000000	 76.625011	 0.185000	 76.625217	 0.815000	 0.185000	 69.206097	 0.185000	 69.206125	 0.815000	 0.185000	 
584.000000	 76.624756	 0.185000	 76.624967	 0.815000	 0.185000	 69.231416	 0.185000	 69.231445	 0.815000	 0.185000	 
586.000000	 76.624492	 0.185000	 76.624708	 0.815000	 0.185000	 69.256563	 0.185000	 69.256592	 0.815000	 0.185000	 
588.000000	 76.624219	 0.185000	 76.624440	 0.815000	 0.185000	 69.281538	 0.185000	 69.281568	 0.815000	 0.185000	 
590.000000	 76.623935	 0.185000	 76.624162	 0.815000	 0.185000	 69.306343	 0.185000	 69.306374	 0.815000	 0.185000	 
592.000000	 76.623642	 0.185000	 76.623875	 0.815000	 0.185000	 69.330981	 0.185000	 69.331012	 0.815000	 0.185000	 
594.000000	 76.623339	 0.185000	 76.623577	 0.815000	 0.185000	 69.355452	 0.185000	 69.355484	 0.815000	 0.185000	 
596.000000	 76.623025	 0.185000	 76.623269	 0.815000	 0.185000	 69.379758	 0.185000	 69.379791	 0.815000	 0.185000	 
598.000000	 76.622700	 0.185000	 76.622950	 0.815000	 0.185000	 69.403901	 0.185000	 69.403935	 0.815000	 0.185000	 
600.000000	 76.622363	 0.185000	 76.622620	 0.815000	 0.185000	 69.427883	 0.185000	 69.427917	 0.815000	 0.185000	 
602.000000	 76.622015	 0.185000	 76.622278	 0.815000	 0.185000	 69.451704	 0.185000	 69.451739	 0.815000	 0.185000	 
604.000000	 76.621654	 0.185000	 76.621923	 0.815000	 0.185000	 69.475367	 0.185000	 69.475403	 0.815000	 0.185000	 
606.000000	 76.621280	 0.185000	 76.621557	 0.815000	 0.185000	 69.498874	 0.185000	 69.498911	 0.815000	 0.185000	 
608.000000	 76.620894	 0.185000	 76.621177	 0.815000	 0.185000	 69.522225	 0.185000	 69.522262	 0.815000	 0.185000	 
610.000000	 76.620493	 0.185000	 76.620783	 0.815000	 0.185000	 69.545422	 0.185000	 69.545460	 0.815000	 0.185000	 
612.000000	 76.620079	 0.185000	 76.620376	 0.815000	 0.185000	 69.568466	 0.185000	 69.568505	 0.815000	 0.185000	 
614.000000	 76.619650	 0.185000	 76.619954	 0.815000	 0.185000	 69.591360	 0.185000	 69.591400	 0.815000	 0.185000	 
616.000000	 76.619206	 0.185000	 76.619518	 0.815000	 0.185000	 69.614103	 0.185000	 69.614144	 0.815000	 0.185000	 
618.000000	 76.618746	 0.185000	 76.619065	 0.815000	 0.185000	 69.636699	 0.185000	 69.636741	 0.815000	 0.185000	 
620.000000	 76.618270	 0.185000	 76.618597	 0.815000	 0.185000	 69.659148	 0.185000	 69.659191	 0.815000	 0.185000	 
622.000000	 76.617777	 0.185000	 76.618112	 0.815000	 0.185000	 69.681451	 0.185000	 69.681495	 0.815000	 0.185000	 
624.000000	 76.617266	 0.185000	 76.617610	 0.815000	 0.185000	 69.703610	 0.185000	 69.703655	 0.815000	 0.185000	 
626.000000	 76.616738	 0.185000	 76.617090	 0.815000	 0.185000	 69.725627	 0.185000	 69.725672	 0.815000	 0.185000	 
628.000000	 76.616191	 0.185000	 76.616551	 0.815000	 0.185000	 69.747501	 0.185000	 69.747548	 0.815000	 0.185000	 
630.000000	 76.615625	 0.185000	 76.615994	 0.815000	 0.185000	 69.769236	 0.185000	 69.769284	 0.815000	 0.185000	 
632.000000	 76.615039	 0.185000	 76.615416	 0.815000	 0.185000	 69.790831	 0.185000	 69.790880	 0.815000	 0.185000	 
634.000000	 76.614432	 0.185000	 76.614818	 0.815000	 0.185000	 69.812289	 0.185000	 69.812339	 0.815000	 0.185000	 
636.000000	 76.613803	 0.185000	 76.614199	 0.815000	 0.185000	 69.833611	 0.185000	 69.833662	 0.815000	 0.185000	 
638.000000	 76.613153	 0.185000	 76.613558	 0.815000	 0.185000	 69.854797	 0.185000	 69.854849	 0.815000	 0.185000	 
640.000000	 76.612479	 0.185000	 76.612894	 0.815000	 0.185000	 69.875849	 0.185000	 69.875902	 0.815000	 0.185000	 
642.000000	 76.611782	 0.185000	 76.612206	 0.815000	 0.185000	 69.896768	 0.185000	 69.896822	 0.815000	 0.185000	 
644.000000	 76.611060	 0.185000	 76.611494	 0.815000	 0.185000	 69.917555	 0.185000	 69.917611	 0.815000	 0.185000	 
646.000000	 76.610312	 0.185000	 76.610757	 0.815000	 0.185000	 69.938212	 0.185000	 69.938268	 0.815000	 0.185000	 
648.000000	 76.609538	 0.185000	 76.609993	 0.815000	 0.185000	 69.958739	 0.185000	 69.958797	 0.815000	 0.185000	 
650.000000	 76.608737	 0.185000	 76.609203	 0.815000	 0.185000	 69.979138	 0.185000	 69.979197	 0.815000	 0.185000	 
652.000000	 76.607907	 0.185000	 76.608384	 0.815000	 0.185000	 69.999409	 0.185000	 69.999470	 0.815000	 0.185000	 
654.000000	 76.607048	 0.185000	 76.607536	 0.815000	 0.185000	 70.019554	 0.185000	 70.019616	 0.815000	 0.185000	 
656.000000	 76.606159	 0.185000	 76.606658	 0.815000	 0.185000	 70.039574	 0.185000	 70.039638	 0.815000	 0.185000	 
658.000000	 76.605238	 0.185000	 76.605748	 0.815000	 0.185000	 70.059470	 0.185000	 70.059535	 0.815000	 0.185000	 
660.000000	 76.604285	 0.185000	 76.604806	 0.815000	 0.185000	 70.079243	 0.185000	 70.079309	 0.815000	 0.185000	 
662.000000	 76.603298	 0.185000	 76.603831	 0.815000	 0.185000	 70.098894	 0.185000	 70.098961	 0.815000	 0.185000	 
664.000000	 76.602276	 0.185000	 76.602821	 0.815000	 0.185000	 70.118424	 0.185000	 70.118492	 0.815000	 0.185000	 
666.000000	 76.601218	 0.185000	 76.601775	 0.815000	 0.185000	 70.137833	 0.185000	 70.137903	 0.815000	 0.185000	 
668.000000	 76.600123	 0.185000	 76.600692	 0.815000	 0.185000	 70.157124	 0.185000	 70.157195	 0.815000	 0.185000	 
670.000000	 76.598989	 0.185000	 76.599570	 0.815000	 0.185000	 70.176296	 0.185000	 70.176369	 0.815000	 0.185000	 
672.000000	 76.597814	 0.185000	 76.598408	 0.815000	 0.185000	 70.195351	 0.185000	 70.195426	 0.815000	 0.185000	 
674.000000	 76.596599	 0.185000	 76.597205	 0.815000	 0.185000	 70.214289	 0.185000	 70.214366	 0.815000	 0.185000	 
676.000000	 76.595340	 0.185000	 76.595959	 0.815000	 0.185000	 70.233113	 0.185000	 70.233190	 0.815000	 0.185000	 
678.000000	 76.594036	 0.185000	 76.594669	 0.815000	 0.185000	 70.251821	 0.185000	 70.251901	 0.815000	 0.185000	 
680.000000	 76.592687	 0.185000	 76.593332	 0.815000	 0.185000	 70.270416	 0.185000	 70.270497	 0.815000	 0.185000	 
682.000000	 76.591289	 0.185000	 76.591948	 0.815000	 0.185000	 70.288898	 0.185000	 70.288981	 0.815000	 0.185000	 
684.000000	 76.589843	 0.185000	 76.590514	 0.815000	 0.185000	 70.307268	 0.185000	 70.307353	 0.815000	 0.185000	 
686.000000	 76.588345	 0.185000	 76.589030	 0.815000	 0.185000	 70.325527	 0.185000	 70.325614	 0.815000	 0.185000	 
688.000000	 76.586793	 0.185000	 76.587492	 0.815000	 0.185000	 70.343676	 0.185000	 70.343764	 0.815000	 0.185000	 
690.000000	 76.585187	 0.185000	 76.585900	 0.815000	 0.185000	 70.361715	 0.185000	 70.361805	 0.815000	 0.185000	 
692.000000	 76.583524	 0.185000	 76.584250	 0.815000	 0.185000	 70.379645	 0.185000	 70.379737	 0.815000	 0.185000	 
694.000000	 76.581803	 0.185000	 76.582542	 0.815000	 0.185000	 70.397467	 0.185000	 70.397561	 0.815000	 0.185000	 
696.000000	 76.580020	 0.185000	 76.580773	 0.815000	 0.185000	 70.415183	 0.185000	 70.415278	 0.815000	 0.185000	 
698.000000	 76.578174	 0.185000	 76.578940	 0.815000	 0.185000	 70.432791	 0.185000	 70.432888	 0.815000	 0.185000	 
700.000000	 76.576262	 0.185000	 76.577042	 0.815000	 0.185000	 70.450294	 0.185000	 70.450393	 0.815000	 0.185000	 
702.000000	 76.574283	 0.185000	 76.575077	 0.815000	 0.185000	 70.467692	 0.185000	 70.467793	 0.815000	 0.185000	 
704.000000	 76.572233	 0.185000	 76.573040	 0.815000	 0.185000	 70.484985	 0.185000	 70.485088	 0.815000	 0.185000	 
706.000000	 76.570111	 0.185000	 76.570932	 0.815000	 0.185000	 70.502174	 0.185000	 70.502280	 0.815000	 0.185000	 
708.000000	 76.567913	 0.185000	 76.568747	 0.815000	 0.185000	 70.519261	 0.185000	 70.519368	 0.815000	 0.185000	 
710.000000	 76.565638	 0.185000	 76.566485	 0.815000	 0.185000	 70.536245	 0.185000	 70.536355	 0.815000	 0.185000	 
712.000000	 76.563282	 0.185000	 76.564141	 0.815000	 0.185000	 70.553128	 0.185000	 70.553239	 0.815000	 0.185000	 
714.000000	 76.560842	 0.185000	 76.561714	 0.815000	 0.185000	 70.569909	 0.185000	 70.570023	 0.815000	 0.185000	 
716.000000	 76.558315	 0.185000	 76.559199	 0.815000	 0.185000	 70.586590	 0.185000	 70.586706	 0.815000	 0.185000	 
718.000000	 76.555699	 0.185000	 76.556595	 0.815000	 0.185000	 70.603171	 0.185000	 70.603289	 0.815000	 0.185000	 
720.000000	 76.552990	 0.185000	 76.553897	 0.815000	 0.185000	 70.619652	 0.185000	 70.619772	 0.815000	 0.185000	 
722.000000	 76.550184	 0.185000	 76.551103	 0.815000	 0.185000	 70.636035	 0.185000	 70.636157	 0.815000	 0.185000	 
724.000000	 76.547279	 0.185000	 76.548208	 0.815000	 0.185000	 70.652319	 0.185000	 70.652444	 0.815000	 0.185000	 
726.000000	 76.544271	 0.185000	 76.545209	 0.815000	 0.185000	 70.668506	 0.185000	 70.668633	 0.815000	 0.185000	 
728.000000	 76.541155	 0.185000	 76.542103	 0.815000	 0.185000	 70.684595	 0.185000	 70.684725	 0.815000	 0.185000	 
730.000000	 76.537929	 0.185000	 76.538885	 0.815000	 0.185000	 70.700588	 0.185000	 70.700719	 0.815000	 0.185000	 
732.000000	 76.534588	 0.185000	 76.535551	 0.815000	 0.185000	 70.716485	 0.185000	 70.716618	 0.815000	 0.185000	 
734.000000	 76.531128	 0.185000	 76.532098	 0.815000	 0.185000	 70.732285	 0.185000	 70.732421	 0.815000	 0.185000	 
736.000000	 76.527545	 0.185000	 76.528520	 0.815000	 0.185000	 70.747991	 0.185000	 70.748129	 0.815000	 0.185000	 
738.000000	 76.523834	 0.185000	 76.524814	 0.815000	 0.185000	 70.763601	 0.185000	 70.763741	 0.815000	 0.185000	 
740.000000	 76.519991	 0.185000	 76.520974	 0.815000	 0.185000	 70.779117	 0.185000	 70.779260	 0.815000	 0.185000	 
742.000000	 76.516012	 0.185000	 76.516997	 0.815000	 0.185000	 70.794539	 0.185000	 70.794684	 0.815000	 0.185000	 
744.000000	 76.511890	 0.185000	 76.512875	 0.815000	 0.185000	 70.809867	 0.185000	 70.810014	 0.815000	 0.185000	 
746.000000	 76.507622	 0.185000	 76.508606	 0.815000	 0.185000	 70.825101	 0.185000	 70.825251	 0.815000	 0.185000	 
748.000000	 76.503201	 0.185000	 76.504182	 0.815000	 0.185000	 70.840243	 0.185000	 70.840395	 0.815000	 0.185000	 
750.000000	 76.498623	 0.185000	 76.499599	 0.815000	 0.185000	 70.855292	 0.185000	 70.855446	 0.815000	 0.185000	 
752.000000	 76.493881	 0.185000	 76.494850	 0.815000	 0.185000	 70.870248	 0.185000	 70.870404	 0.815000	 0.185000	 
754.000000	 76.488971	 0.185000	 76.489930	 0.815000	 0.185000	 70.885113	 0.185000	 70.885271	 0.815000	 0.185000	 
756.000000	 76.483884	 0.185000	 76.484832	 0.815000	 0.185000	 70.899885	 0.185000	 70.900045	 0.815000	 0.185000	 
758.000000	 76.478617	 0.185000	 76.479549	 0.815000	 0.185000	 70.914566	 0.185000	 70.914728	 0.815000	 0.185000	 
760.000000	 76.473161	 0.185000	 76.474076	 0.815000	 0.185000	 70.929155	 0.185000	 70.929320	 0.815000	 0.185000	 
762.000000	 76.467510	 0.185000	 76.468404	 0.815000	 0.185000	 70.943654	 0.185000	 70.943820	 0.815000	 0.185000	 
764.000000	 76.461658	 0.185000	 76.462528	 0.815000	 0.185000	 70.958061	 0.185000	 70.958229	 0.815000	 0.185000	 
766.000000	 76.455596	 0.185000	 76.456438	 0.815000	 0.185000	 70.972378	 0.185000	 70.972547	 0.815000	 0.185000	 
768.000000	 76.449317	 0.185000	 76.450127	 0.815000	 0.185000	 70.986603	 0.185000	 70.986775	 0.815000	 0.185000	 
770.000000	 76.442814	 0.185000	 76.443587	 0.815000	 0.185000	 71.000739	 0.185000	 71.000912	 0.815000	 0.185000	 
772.000000	 76.436078	 0.185000	 76.436810	 0.815000	 0.185000	 71.014783	 0.185000	 71.014958	 0.815000	 0.185000	 
774.000000	 76.429102	 0.185000	 76.429787	 0.815000	 0.185000	 71.028738	 0.185000	 71.028914	 0.815000	 0.185000	 
776.000000	 76.421875	 0.185000	 76.422508	 0.815000	 0.185000	 71.042602	 0.185000	 71.042779	 0.815000	 0.185000	 
778.000000	 76.414389	 0.185000	 76.414965	 0.815000	 0.185000	 71.056376	 0.185000	 71.056554	 0.815000	 0.185000	 
780.000000	 76.406636	 0.185000	 76.407147	 0.815000	 0.185000	 71.070059	 0.185000	 71.070238	 0.815000	 0.185000	 
782.000000	 76.398604	 0.185000	 76.399045	 0.815000	 0.185000	 71.083653	 0.185000	 71.083832	 0.815000	 0.185000	 
784.000000	 76.390285	 0.185000	 76.390647	 0.815000	 0.185000	 71.097155	 0.185000	 71.097335	 0.815000	 0.185000	 
786.000000	 76.381667	 0.185000	 76.381943	 0.815000	 0.185000	 71.110568	 0.185000	 71.110748	 0.815000	 0.185000	 
788.000000	 76.372740	 0.185000	 76.372921	 0.815000	 0.185000	 71.123890	 0.185000	 71.124070	 0.815000	 0.185000	 
790.000000	 76.363493	 0.185000	 76.363570	 0.815000	 0.185000	 71.137121	 0.185000	 71.137301	 0.815000	 0.185000	 
792.000000	 76.353915	 0.185000	 76.353877	 0.815000	 0.185000	 71.150262	 0.185000	 71.150441	 0.815000	 0.185000	 
794.000000	 76.343992	 0.185000	 76.343831	 0.815000	 0.185000	 71.163311	 0.185000	 71.163490	 0.815000	 0.185000	 
796.000000	 76.333714	 0.185000	 76.333416	 0.815000	 0.185000	 71.176270	 0.185000	 71.176447	 0.815000	 0.185000	 
798.000000	 76.323066	 0.185000	 76.322620	 0.815000	 0.185000	 71.189137	 0.185000	 71.189312	 0.815000	 0.185000	 
800.000000	 76.312037	 0.185000	 76.311429	 0.815000	 0.185000	 71.201912	 0.185000	 71.202086	 0.815000	 0.185000	 
802.000000	 76.300611	 0.185000	 76.299828	 0.815000	 0.185000	 71.214595	 0.185000	 71.214767	 0.815000	 0.185000	 
804.000000	 76.288775	 0.185000	 76.287802	 0.815000	 0.185000	 71.227186	 0.185000	 71.227355	 0.815000	 0.185000	 
806.000000	 76.276513	 0.185000	 76.275334	 0.815000	 0.185000	 71.239685	 0.185000	 71.239850	 0.815000	 0.185000	 
808.000000	 76.263812	 0.185000	 76.262409	 0.815000	 0.185000	 71.252090	 0.185000	 71.252251	 0.815000	 0.185000	 
810.000000	 76.250654	 0.185000	 76.249009	 0.815000	 0.185000	 71.264402	 0.185000	 71.264559	 0.815000	 0.185000	 
812.000000	 76.237024	 0.185000	 76.235117	 0.815000	 0.185000	 71.276619	 0.185000	 71.276771	 0.815000	 0.185000	 
814.000000	 76.222904	 0.185000	 76.220714	 0.815000	 0.185000	 71.288743	 0.185000	 71.288889	 0.815000	 0.185000	 
