# Reynolds number time series
# <Re(t)> averaged between 0.000000 and 2050.000000 with sampling frequency 2.000000
# time		 Re_uMag(t)	 <Re_uMag(t)>	 Re_uxMag(t)	 <Re_uxMag(t)>	 Re_uzMag(t)	 <Re_uzMag(t)>	  Re_uRMS(t)	 <Re_uRMS(t)>	 Re_uxRMS(t)	 <Re_uxRMS(t)>	 Re_uzRMS(t)	 <Re_uzRMS(t)>	 
1050.000000	 70.173002	 77.628040	 49.512668	 66.892216	 59.264626	 61.747665	 72.931755	 78.748778	 65.629271	 71.536432	 64.777934	 63.445943	 
1052.000000	 70.050387	 77.611230	 49.204389	 66.855806	 59.219673	 61.742864	 72.785012	 78.737202	 65.488531	 71.523452	 64.782651	 63.448473	 
1054.000000	 69.930810	 77.594169	 48.890192	 66.818859	 59.189755	 61.738025	 72.640940	 78.725399	 65.349237	 71.510188	 64.789200	 63.451006	 
1056.000000	 69.814621	 77.576872	 48.582412	 66.781392	 59.163810	 61.733142	 72.499892	 78.713377	 65.211633	 71.496647	 64.797707	 63.453545	 
1058.000000	 69.702196	 77.559349	 48.271739	 66.743433	 59.152446	 61.728246	 72.362256	 78.701193	 65.075985	 71.482833	 64.808307	 63.456095	 
1060.000000	 69.593939	 77.541615	 47.964498	 66.704971	 59.146120	 61.723379	 72.228442	 78.689003	 64.942571	 71.468753	 64.821140	 63.458660	 
1062.000000	 69.490262	 77.523683	 47.657879	 66.665997	 59.152123	 61.718542	 72.098877	 78.676615	 64.811679	 71.454415	 64.836341	 63.461244	 
1064.000000	 69.392431	 77.505570	 47.382586	 66.626501	 59.154961	 61.713728	 71.974023	 78.664040	 64.683608	 71.439825	 64.854059	 63.463852	 
1066.000000	 69.306445	 77.487291	 47.131086	 66.586478	 59.155048	 61.708933	 71.854373	 78.651288	 64.558673	 71.424992	 64.874423	 63.466488	 
1068.000000	 69.225966	 77.468905	 46.910201	 66.545934	 59.152831	 61.704152	 71.740443	 78.638371	 64.437198	 71.409926	 64.897567	 63.469158	 
1070.000000	 69.151487	 77.450548	 46.697497	 66.504867	 59.148805	 61.699381	 71.632795	 78.625300	 64.319538	 71.394637	 64.923641	 63.471867	 
1072.000000	 69.083521	 77.432076	 46.507714	 66.463273	 59.143487	 61.694619	 71.532023	 78.612091	 64.207576	 71.379134	 64.952803	 63.474620	 
1074.000000	 69.022602	 77.413510	 46.321909	 66.421170	 59.137424	 61.689863	 71.438754	 78.598758	 64.110731	 71.363431	 64.985225	 63.477424	 
1076.000000	 68.969297	 77.394873	 46.161655	 66.378577	 59.131167	 61.685113	 71.353674	 78.585316	 64.018443	 71.347539	 65.021076	 63.480284	 
1078.000000	 68.924192	 77.376187	 46.031762	 66.335565	 59.125277	 61.680369	 71.277502	 78.571783	 63.931111	 71.331473	 65.060537	 63.483206	 
1080.000000	 68.887868	 77.357478	 45.905405	 66.292227	 59.120292	 61.675635	 71.210979	 78.558177	 63.849126	 71.315247	 65.103780	 63.486198	 
1082.000000	 68.860927	 77.338771	 45.810806	 66.248649	 59.141714	 61.670957	 71.154906	 78.544518	 63.772930	 71.298878	 65.150974	 63.489267	 
1084.000000	 68.843996	 77.320093	 45.748239	 66.204841	 59.191774	 61.666388	 71.110134	 78.530827	 63.702973	 71.282384	 65.202301	 63.492418	 
1086.000000	 68.837669	 77.301472	 45.688678	 66.160904	 59.250619	 61.661930	 71.077530	 78.517126	 63.639727	 71.265783	 65.257913	 63.495661	 
1088.000000	 68.842538	 77.282938	 45.627383	 66.116878	 59.335279	 61.657658	 71.058016	 78.503440	 63.583676	 71.249095	 65.318000	 63.499002	 
1090.000000	 68.859093	 77.264520	 45.563844	 66.072794	 59.436384	 61.653586	 71.052531	 78.489793	 63.535243	 71.232342	 65.382691	 63.502450	 
1092.000000	 68.887679	 77.246249	 45.524353	 66.028675	 59.537326	 61.649714	 71.062042	 78.476214	 63.494751	 71.215548	 65.452118	 63.506013	 
1094.000000	 68.928355	 77.228155	 45.496510	 65.984552	 59.638213	 61.646041	 71.087519	 78.462731	 63.462357	 71.198737	 65.526388	 63.509698	 
1096.000000	 68.981383	 77.210270	 45.470207	 65.940528	 59.739158	 61.642565	 71.130003	 78.449375	 63.447708	 71.181935	 65.605642	 63.513515	 
1098.000000	 69.047322	 77.192625	 45.451662	 65.896750	 59.840266	 61.639285	 71.190737	 78.436177	 63.445258	 71.165171	 65.690060	 63.517471	 
1100.000000	 69.126747	 77.175251	 45.430950	 65.853280	 59.971860	 61.636257	 71.270900	 78.423173	 63.453769	 71.148474	 65.779891	 63.521577	 
1102.000000	 69.220096	 77.158175	 45.407982	 65.810146	 60.152435	 61.633566	 71.369357	 78.410394	 63.473190	 71.131873	 65.875371	 63.525841	 
1104.000000	 69.327547	 77.141422	 45.388287	 65.767351	 60.352190	 61.631246	 71.483404	 78.397868	 63.502947	 71.115391	 65.976362	 63.530273	 
1106.000000	 69.449069	 77.125014	 45.361847	 65.724887	 60.547726	 61.629288	 71.612435	 78.385620	 63.543609	 71.099035	 66.082417	 63.534879	 
1108.000000	 69.584569	 77.108972	 45.339471	 65.682746	 60.738907	 61.627682	 71.754666	 78.373672	 63.596379	 71.082817	 66.193739	 63.539670	 
1110.000000	 69.733583	 77.093313	 45.341715	 65.640937	 60.925629	 61.626418	 71.909271	 78.362046	 63.662187	 71.066752	 66.310523	 63.544654	 
1112.000000	 69.895068	 77.078051	 45.380593	 65.599478	 61.107703	 61.625486	 72.077215	 78.350762	 63.741311	 71.050856	 66.432845	 63.549839	 
1114.000000	 70.069043	 77.063201	 45.416741	 65.558369	 61.285012	 61.624876	 72.259200	 78.339846	 63.831721	 71.035147	 66.560621	 63.555235	 
1116.000000	 70.254717	 77.048777	 45.452342	 65.517635	 61.457198	 61.624576	 72.455108	 78.329318	 63.925563	 71.019643	 66.693526	 63.560849	 
1118.000000	 70.447619	 77.034788	 45.477900	 65.477296	 61.623757	 61.624574	 72.663505	 78.319201	 64.022676	 71.004359	 66.831403	 63.566689	 
1120.000000	 70.646882	 77.021241	 45.498023	 65.437334	 61.784289	 61.624859	 72.890461	 78.309504	 64.122703	 70.989304	 66.973845	 63.572762	 
1122.000000	 70.851471	 77.008138	 45.538343	 65.397713	 61.938265	 61.625417	 73.128239	 78.300236	 64.224541	 70.974466	 67.120249	 63.579075	 
1124.000000	 71.060399	 76.995483	 45.567953	 65.358406	 62.085791	 61.626235	 73.375622	 78.291397	 64.327431	 70.959836	 67.270507	 63.585631	 
1126.000000	 71.272688	 76.983273	 45.591637	 65.319383	 62.227157	 61.627300	 73.629966	 78.282981	 64.430555	 70.945402	 67.424615	 63.592438	 
1128.000000	 71.487208	 76.971501	 45.601131	 65.280625	 62.362504	 61.628601	 73.889421	 78.274982	 64.532274	 70.931154	 67.582377	 63.599500	 
1130.000000	 71.701828	 76.960162	 45.591909	 65.242129	 62.491660	 61.630126	 74.147848	 78.267389	 64.627417	 70.917078	 67.743275	 63.606821	 
1132.000000	 71.913483	 76.949248	 45.565919	 65.203872	 62.620320	 61.631872	 74.401390	 78.260191	 64.710993	 70.903213	 67.906751	 63.614405	 
1134.000000	 72.121596	 76.938753	 45.552226	 65.165816	 62.789986	 61.633911	 74.647909	 78.253373	 64.784017	 70.890537	 68.072681	 63.622254	 
1136.000000	 72.326000	 76.928671	 45.560082	 65.127924	 62.951916	 61.636228	 74.885937	 78.246922	 64.850392	 70.878077	 68.241002	 63.630371	 
1138.000000	 72.526588	 76.918997	 45.568881	 65.090163	 63.106355	 61.638807	 75.114340	 78.240821	 64.900501	 70.865803	 68.411713	 63.638759	 
1140.000000	 72.723387	 76.909725	 45.554070	 65.052500	 63.266856	 61.641658	 75.332204	 78.235056	 64.932434	 70.853687	 68.584903	 63.647422	 
1142.000000	 72.918209	 76.900853	 45.578422	 65.014935	 63.460511	 61.644838	 75.538797	 78.229611	 64.946089	 70.841692	 68.760755	 63.656361	 
1144.000000	 73.126979	 76.892378	 45.607039	 64.977566	 63.645586	 61.648330	 75.733595	 78.224472	 64.941714	 70.829784	 68.939597	 63.665581	 
1146.000000	 73.332007	 76.884297	 45.612296	 64.940522	 63.822755	 61.652118	 75.916019	 78.220230	 64.919974	 70.817923	 69.121966	 63.675087	 
1148.000000	 73.532988	 76.877146	 45.638725	 64.904553	 64.045218	 61.656280	 76.090016	 78.216516	 64.882006	 70.806078	 69.308731	 63.684885	 
1150.000000	 73.729110	 76.870435	 45.699022	 64.868844	 64.258771	 61.660798	 76.253266	 78.213084	 64.829363	 70.794215	 69.501060	 63.694982	 
1152.000000	 73.920134	 76.864120	 45.734726	 64.833412	 64.464007	 61.665656	 76.403555	 78.209911	 64.763345	 70.782306	 69.700124	 63.705390	 
1154.000000	 74.108109	 76.858184	 45.747836	 64.798222	 64.661070	 61.670839	 76.540140	 78.206974	 64.684213	 70.770322	 69.906782	 63.716119	 
1156.000000	 74.287510	 76.852607	 45.741696	 64.763233	 64.849648	 61.676329	 76.660038	 78.204244	 64.590254	 70.758234	 70.121628	 63.727182	 
1158.000000	 74.459442	 76.847367	 45.731377	 64.728448	 65.038266	 61.682125	 76.762966	 78.201691	 64.473057	 70.745995	 70.345591	 63.738593	 
1160.000000	 74.625224	 76.842443	 45.700463	 64.693805	 65.267952	 61.688297	 76.849184	 78.199284	 64.332295	 70.733556	 70.580334	 63.750369	 
1162.000000	 74.786317	 76.837816	 45.650064	 64.659320	 65.489219	 61.694828	 76.920074	 78.196995	 64.169138	 70.720862	 70.827781	 63.762529	 
1164.000000	 74.944331	 76.833466	 45.570577	 64.624946	 65.810025	 61.701865	 76.983727	 78.194795	 63.982718	 70.707859	 71.090003	 63.775098	 
1166.000000	 75.101256	 76.829377	 45.452374	 64.590610	 66.132565	 61.709428	 77.039195	 78.192660	 63.767420	 70.694489	 71.369130	 63.788101	 
1168.000000	 75.263761	 76.825534	 45.314313	 64.556228	 66.453767	 61.717511	 77.084004	 78.190566	 63.523646	 70.680699	 71.667410	 63.801570	 
1170.000000	 75.428016	 76.821920	 45.153067	 64.521729	 66.774286	 61.726112	 77.118839	 78.188491	 63.251385	 70.666440	 71.987219	 63.815539	 
1172.000000	 75.594375	 76.818526	 44.937949	 64.487023	 67.094744	 61.735227	 77.162052	 78.186423	 62.948813	 70.651666	 72.330929	 63.830046	 
1174.000000	 75.769372	 76.815346	 44.666745	 64.452049	 67.438833	 61.744927	 77.250903	 78.184356	 62.622925	 70.636330	 72.701079	 63.845132	 
1176.000000	 75.955417	 76.812385	 44.338151	 64.416733	 67.876057	 61.755337	 77.344424	 78.182294	 62.270124	 70.620384	 73.100434	 63.860846	 
1178.000000	 76.153015	 76.809653	 43.982847	 64.380996	 68.324177	 61.766470	 77.438884	 78.180249	 61.968799	 70.603784	 73.532074	 63.877238	 
1180.000000	 76.364500	 76.807169	 43.580084	 64.344743	 68.904555	 61.778548	 77.548275	 78.178240	 61.643070	 70.586491	 73.998961	 63.894364	 
1182.000000	 76.603834	 76.804951	 43.166864	 64.307958	 69.534351	 61.791649	 77.670111	 78.176289	 61.277006	 70.568472	 74.503529	 63.912285	 
1184.000000	 76.862747	 76.803016	 42.739851	 64.270662	 70.226733	 61.805874	 77.823215	 78.174417	 60.871494	 70.549700	 75.047580	 63.931063	 
1186.000000	 77.143313	 76.801387	 42.418757	 64.232750	 71.013703	 61.821375	 78.027940	 78.172651	 60.413626	 70.530143	 75.631957	 63.950762	 
1188.000000	 77.468198	 76.800087	 42.055687	 64.194126	 71.835727	 61.838206	 78.592665	 78.171022	 59.895573	 70.509775	 76.256740	 63.971444	 
1190.000000	 77.828189	 76.799144	 41.618712	 64.154738	 72.664854	 61.856372	 79.197684	 78.169560	 59.317658	 70.488585	 76.920638	 63.993171	 
1192.000000	 78.240149	 76.798584	 41.137459	 64.114558	 73.497100	 61.875870	 79.830535	 78.168300	 58.681559	 70.466565	 77.620773	 64.015998	 
1194.000000	 78.706611	 76.798433	 40.567679	 64.073720	 74.327682	 61.896693	 80.489538	 78.167275	 57.989978	 70.443712	 78.352745	 64.039972	 
1196.000000	 79.221185	 76.798714	 39.924984	 64.032263	 75.152105	 61.918822	 81.173501	 78.166515	 57.250605	 70.420028	 79.112082	 64.065134	 
1198.000000	 79.776551	 76.799447	 39.207847	 63.990216	 75.966189	 61.942234	 81.882033	 78.166051	 56.574006	 70.395511	 79.894618	 64.091517	 
1200.000000	 80.371343	 76.800656	 38.602102	 63.947669	 76.765369	 61.966898	 82.614800	 78.165912	 55.948040	 70.370158	 80.696179	 64.119145	 
1202.000000	 80.989255	 76.802365	 38.177837	 63.904524	 77.545422	 61.992776	 83.369913	 78.166129	 55.324044	 70.343964	 81.513224	 64.148039	 
1204.000000	 81.624347	 76.804599	 37.691058	 63.860687	 78.301594	 62.019822	 84.145025	 78.166733	 54.696172	 70.316935	 82.341712	 64.178211	 
1206.000000	 82.272845	 76.807379	 37.127951	 63.816047	 79.027190	 62.047980	 84.935076	 78.167750	 54.069360	 70.289094	 83.175457	 64.209663	 
1208.000000	 82.921050	 76.810710	 36.489699	 63.770509	 79.712562	 62.077178	 85.731484	 78.169189	 53.448915	 70.260468	 84.004729	 64.242382	 
1210.000000	 83.570759	 76.814586	 35.775131	 63.724088	 80.360082	 62.107330	 86.522940	 78.171050	 52.833516	 70.231082	 84.819253	 64.276338	 
1212.000000	 84.214056	 76.818988	 35.054400	 63.676759	 81.029525	 62.138471	 87.300250	 78.173321	 52.251404	 70.200966	 85.610585	 64.311485	 
1214.000000	 84.894973	 76.823884	 34.362503	 63.628455	 81.835155	 62.170867	 88.054911	 78.175984	 51.700303	 70.170145	 86.371740	 64.347768	 
1216.000000	 85.552013	 76.829231	 33.733339	 63.579305	 82.641372	 62.204480	 88.780390	 78.179006	 51.162106	 70.138627	 87.098622	 64.385126	 
1218.000000	 86.209341	 76.834973	 33.265054	 63.529399	 83.392228	 62.239214	 89.472683	 78.182342	 50.675886	 70.106396	 87.790345	 64.423494	 
1220.000000	 86.903097	 76.841044	 32.727338	 63.478755	 84.090559	 62.274977	 90.131680	 78.185928	 50.238385	 70.073418	 88.449377	 64.462815	 
1222.000000	 87.560503	 76.847370	 32.114689	 63.427302	 84.741535	 62.311687	 90.760851	 78.189689	 49.753294	 70.039628	 89.081949	 64.503040	 
1224.000000	 88.189142	 76.853881	 31.451157	 63.374914	 85.352205	 62.349274	 91.366742	 78.193548	 49.201810	 70.004936	 89.696820	 64.544138	 
1226.000000	 88.800954	 76.860518	 30.731012	 63.321480	 85.930462	 62.387679	 91.957978	 78.197437	 48.582070	 69.969243	 90.304056	 64.586090	 
1228.000000	 89.411742	 76.867234	 29.973585	 63.266870	 86.483850	 62.426860	 92.543505	 78.201301	 47.886338	 69.932433	 90.913386	 64.628897	 
1230.000000	 90.042654	 76.873999	 29.146179	 63.211040	 87.018304	 62.466781	 93.131130	 78.205092	 47.103168	 69.894390	 91.532822	 64.672570	 
1232.000000	 90.717786	 76.880794	 28.267097	 63.153897	 87.640402	 62.507567	 93.727018	 78.208777	 46.235232	 69.855004	 92.168298	 64.717132	 
1234.000000	 91.445057	 76.887615	 27.330414	 63.095337	 88.517963	 62.549655	 94.335265	 78.212333	 45.286916	 69.814178	 92.823313	 64.762610	 
1236.000000	 92.214262	 76.894464	 26.405522	 63.035264	 89.404311	 62.593039	 94.957424	 78.215745	 44.265272	 69.771824	 93.498526	 64.809032	 
1238.000000	 93.012692	 76.901346	 25.452015	 62.973668	 90.281737	 62.637698	 95.591406	 78.219001	 43.179840	 69.727870	 94.190800	 64.856421	 
1240.000000	 93.827649	 76.908368	 24.500751	 62.910507	 91.283058	 62.683826	 96.231486	 78.222087	 42.041744	 69.682255	 94.893335	 64.904788	 
1242.000000	 94.645610	 76.915476	 23.484645	 62.845809	 92.322155	 62.731476	 96.869566	 78.224986	 40.875458	 69.634924	 95.597163	 64.954132	 
1244.000000	 95.453994	 76.922589	 22.451232	 62.779728	 93.333581	 62.780596	 97.497334	 78.227676	 39.670356	 69.585818	 96.293151	 65.004435	 
1246.000000	 96.243772	 76.929686	 21.379722	 62.712294	 94.312704	 62.831129	 98.108470	 78.230124	 38.423873	 69.534864	 96.974052	 65.055667	 
1248.000000	 97.011162	 76.936740	 20.314220	 62.643537	 95.258866	 62.883013	 98.700332	 78.232298	 37.127263	 69.481971	 97.636498	 65.107796	 
1250.000000	 97.757946	 76.943721	 19.344319	 62.573473	 96.175832	 62.936196	 99.275013	 78.234166	 35.794210	 69.427030	 98.282317	 65.160790	 
1252.000000	 98.490156	 76.950607	 18.476742	 62.502128	 97.070613	 62.990637	 99.838877	 78.235705	 34.393578	 69.369917	 98.917856	 65.214629	 
1254.000000	 99.216127	 76.957391	 17.570917	 62.429497	 97.951790	 63.046308	 100.401001	 78.236909	 32.923415	 69.310501	 99.552218	 65.269306	 
1256.000000	 99.944156	 76.964081	 16.627169	 62.355528	 98.827439	 63.103194	 100.970983	 78.237792	 31.387412	 69.248652	 100.194927	 65.324831	 
1258.000000	 100.678942	 76.970701	 15.713489	 62.280279	 99.701752	 63.161287	 101.555396	 78.238387	 29.768032	 69.184256	 100.852308	 65.381224	 
1260.000000	 101.418220	 76.977284	 14.782289	 62.203789	 100.571796	 63.220574	 102.154267	 78.238740	 28.104154	 69.117229	 101.523923	 65.438502	 
1262.000000	 102.154899	 76.983866	 13.825324	 62.126193	 101.430028	 63.281032	 102.762221	 78.238905	 26.369990	 69.047522	 102.203824	 65.496675	 
1264.000000	 102.881712	 76.990485	 12.845036	 62.047617	 102.268603	 63.342624	 103.372659	 78.238940	 24.623048	 68.975115	 102.884458	 65.555739	 
1266.000000	 103.590807	 76.998302	 12.206760	 61.968191	 103.078787	 63.405299	 103.977988	 78.238900	 22.818799	 68.900023	 103.556822	 65.615678	 
1268.000000	 104.273614	 77.007430	 11.744565	 61.888109	 103.851494	 63.468994	 104.570065	 78.239928	 20.999673	 68.822295	 104.211635	 65.676458	 
1270.000000	 104.918777	 77.016717	 11.274296	 61.807408	 104.575330	 63.533626	 105.138743	 78.242509	 19.172225	 68.742036	 104.838115	 65.738033	 
1272.000000	 105.514233	 77.026176	 10.788464	 61.726126	 105.238421	 63.599097	 105.672981	 78.245186	 17.350537	 68.659419	 105.424715	 65.800335	 
1274.000000	 106.054850	 77.035808	 10.295339	 61.644324	 105.836183	 63.665299	 106.166797	 78.247976	 15.602316	 68.574672	 105.965023	 65.863289	 
1276.000000	 106.538684	 77.045608	 9.802951	 61.562031	 106.367165	 63.732125	 106.616488	 78.250887	 13.911458	 68.488062	 106.454835	 65.926813	 
1278.000000	 106.966506	 77.055559	 9.318239	 61.479319	 106.832662	 63.799469	 107.020454	 78.253916	 12.357665	 68.399876	 106.892119	 65.990821	 
1280.000000	 107.341644	 77.065637	 8.846713	 61.396205	 107.236799	 63.867234	 107.379439	 78.257048	 11.541583	 68.310396	 107.277561	 66.055230	 
1282.000000	 107.669569	 77.075815	 8.392325	 61.312712	 107.586311	 63.935332	 107.696536	 78.260264	 10.836130	 68.219879	 107.614853	 66.119965	 
1284.000000	 107.957249	 77.086063	 7.957523	 61.228865	 107.889683	 64.003690	 107.976875	 78.263545	 10.212625	 68.128545	 107.910148	 66.184957	 
1286.000000	 108.211693	 77.096357	 7.543459	 61.144693	 108.155465	 64.072248	 108.226192	 78.266872	 9.652308	 68.036565	 108.170424	 66.250151	 
1288.000000	 108.439077	 77.106677	 7.150297	 61.060226	 108.391189	 64.140959	 108.449864	 78.270229	 9.136086	 67.944070	 108.402240	 66.315503	 
1290.000000	 108.644458	 77.117007	 6.777544	 60.975492	 108.602964	 64.209785	 108.652468	 78.273604	 8.654619	 67.851151	 108.611131	 66.380976	 
1292.000000	 108.831277	 77.127334	 6.424342	 60.890517	 108.794954	 64.278696	 108.837163	 78.276987	 8.203254	 67.757877	 108.800937	 66.446540	 
1294.000000	 109.001497	 77.137649	 6.089681	 60.805330	 108.969558	 64.347663	 109.005746	 78.280370	 7.776634	 67.664295	 108.973867	 66.512168	 
1296.000000	 109.156159	 77.147942	 5.772534	 60.719953	 109.128048	 64.416661	 109.159153	 78.283744	 7.370895	 67.570442	 109.131078	 66.577836	 
1298.000000	 109.295786	 77.158202	 5.471918	 60.634411	 109.271053	 64.485668	 109.297835	 78.287102	 6.983932	 67.476345	 109.273123	 66.643521	 
1300.000000	 109.420672	 77.168422	 5.186925	 60.548726	 109.398922	 64.554659	 109.422030	 78.290436	 6.614429	 67.382031	 109.400290	 66.709199	 
1302.000000	 109.531190	 77.178591	 4.916718	 60.462918	 109.512061	 64.623611	 109.532064	 78.293738	 6.261619	 67.287521	 109.512938	 66.774849	 
1304.000000	 109.628017	 77.188701	 4.660525	 60.377008	 109.611185	 64.692505	 109.628567	 78.297000	 5.925087	 67.192837	 109.611734	 66.840448	 
1306.000000	 109.712106	 77.198745	 4.417624	 60.291014	 109.697288	 64.761319	 109.712453	 78.300216	 5.604604	 67.098001	 109.697632	 66.905979	 
1308.000000	 109.784670	 77.208715	 4.187336	 60.204955	 109.771629	 64.830037	 109.784901	 78.303380	 5.299983	 67.003033	 109.771855	 66.971422	 
1310.000000	 109.847084	 77.218607	 3.969018	 60.118848	 109.835618	 64.898642	 109.847258	 78.306489	 5.010972	 66.907955	 109.835786	 67.036764	 
1312.000000	 109.900739	 77.228417	 3.762057	 60.032708	 109.890677	 64.967123	 109.900894	 78.309538	 4.737197	 66.812787	 109.890826	 67.101991	 
1314.000000	 109.946950	 77.238143	 3.565869	 59.946550	 109.938140	 65.035468	 109.947109	 78.312526	 4.478139	 66.717549	 109.938294	 67.167091	 
1316.000000	 109.986871	 77.247783	 3.379896	 59.860391	 109.979179	 65.103667	 109.987048	 78.315453	 4.233155	 66.622261	 109.979350	 67.232056	 
1318.000000	 110.021466	 77.257337	 3.203611	 59.774242	 110.014766	 65.171714	 110.021667	 78.318319	 4.001516	 66.526940	 110.014963	 67.296878	 
1320.000000	 110.051507	 77.266806	 3.036508	 59.688117	 110.045686	 65.239601	 110.051735	 78.321123	 3.782456	 66.431605	 110.045910	 67.361551	 
1322.000000	 110.077602	 77.276190	 2.878111	 59.602028	 110.072556	 65.307325	 110.077856	 78.323868	 3.575212	 66.336272	 110.072807	 67.426069	 
1324.000000	 110.100235	 77.285490	 2.727968	 59.515986	 110.095869	 65.374878	 110.100513	 78.326555	 3.379056	 66.240956	 110.096144	 67.490428	 
1326.000000	 110.119807	 77.294708	 2.585648	 59.430003	 110.116036	 65.442259	 110.120104	 78.329186	 3.193313	 66.145671	 110.116331	 67.554623	 
1328.000000	 110.136673	 77.303845	 2.450747	 59.344088	 110.133422	 65.509464	 110.136985	 78.331762	 3.017366	 66.050432	 110.133732	 67.618652	 
1330.000000	 110.151164	 77.312903	 2.322878	 59.258250	 110.148366	 65.576489	 110.151486	 78.334285	 2.850661	 65.955249	 110.148687	 67.682510	 
1332.000000	 110.163599	 77.321885	 2.201676	 59.172500	 110.161196	 65.643332	 110.163926	 78.336759	 2.692698	 65.860134	 110.161522	 67.746196	 
1334.000000	 110.174287	 77.330793	 2.086797	 59.086845	 110.172228	 65.709992	 110.174615	 78.339184	 2.543025	 65.765100	 110.172554	 67.809709	 
1336.000000	 110.183526	 77.339628	 1.977910	 59.001293	 110.181765	 65.776466	 110.183850	 78.341564	 2.401493	 65.670154	 110.182088	 67.873045	 
1338.000000	 110.191593	 77.348395	 1.874706	 58.915852	 110.190090	 65.842755	 110.191910	 78.343901	 2.267567	 65.575308	 110.190407	 67.936205	 
1340.000000	 110.198740	 77.357095	 1.776889	 58.830529	 110.197461	 65.908857	 110.199048	 78.346198	 2.140745	 65.480571	 110.197769	 67.999187	 
1342.000000	 110.205192	 77.365732	 1.684177	 58.745330	 110.204106	 65.974772	 110.205488	 78.349982	 2.020700	 65.385950	 110.204403	 68.061992	 
1344.000000	 110.211141	 77.374308	 1.596307	 58.660262	 110.210222	 66.040500	 110.211425	 78.354688	 1.907122	 65.291455	 110.210505	 68.124620	 
1346.000000	 110.216751	 77.382826	 1.513025	 58.575330	 110.215975	 66.106042	 110.217021	 78.359352	 1.799714	 65.197092	 110.216245	 68.187070	 
1348.000000	 110.222160	 77.392395	 1.434092	 58.490540	 110.221507	 66.171398	 110.222415	 78.363976	 1.698189	 65.102869	 110.221762	 68.249343	 
1350.000000	 110.227482	 77.403127	 1.359282	 58.405897	 110.226934	 66.236569	 110.227723	 78.368564	 1.602272	 65.008794	 110.227175	 68.311440	 
1352.000000	 110.232813	 77.413800	 1.288379	 58.321406	 110.232355	 66.301555	 110.233040	 78.373119	 1.511691	 64.914872	 110.232581	 68.373362	 
1354.000000	 110.238236	 77.424417	 1.221180	 58.237071	 110.237853	 66.366357	 110.238448	 78.377644	 1.426185	 64.821110	 110.238065	 68.435109	 
1356.000000	 110.243819	 77.434982	 1.157492	 58.152896	 110.243501	 66.430977	 110.244017	 78.382141	 1.345500	 64.727513	 110.243699	 68.496682	 
1358.000000	 110.249622	 77.445496	 1.097130	 58.068885	 110.249358	 66.495415	 110.249806	 78.386613	 1.269390	 64.634088	 110.249542	 68.558083	 
1360.000000	 110.255696	 77.455963	 1.039923	 57.985042	 110.255478	 66.559673	 110.255868	 78.391064	 1.197617	 64.540838	 110.255650	 68.619312	 
1362.000000	 110.262087	 77.466387	 0.985704	 57.901370	 110.261908	 66.623753	 110.262246	 78.395496	 1.129953	 64.447770	 110.262067	 68.680372	 
1364.000000	 110.268831	 77.476769	 0.934318	 57.817873	 110.268683	 66.687654	 110.268979	 78.399912	 1.066178	 64.354886	 110.268830	 68.741262	 
1366.000000	 110.275958	 77.487112	 0.885617	 57.734553	 110.275836	 66.751379	 110.276095	 78.404314	 1.006082	 64.262192	 110.275973	 68.801985	 
1368.000000	 110.283492	 77.497420	 0.839460	 57.651413	 110.283392	 66.814929	 110.283619	 78.408704	 0.949464	 64.169692	 110.283518	 68.862542	 
1370.000000	 110.291451	 77.507695	 0.795715	 57.568455	 110.291369	 66.878305	 110.291568	 78.413086	 0.896133	 64.077388	 110.291485	 68.922934	 
1372.000000	 110.299847	 77.517939	 0.754255	 57.485683	 110.299778	 66.941510	 110.299955	 78.417462	 0.845906	 63.985284	 110.299886	 68.983162	 
1374.000000	 110.308687	 77.528155	 0.714962	 57.403097	 110.308630	 67.004543	 110.308786	 78.421834	 0.798610	 63.893384	 110.308729	 69.043228	 
1376.000000	 110.317974	 77.538345	 0.677722	 57.320700	 110.317925	 67.067407	 110.318065	 78.426204	 0.754081	 63.801689	 110.318017	 69.103133	 
1378.000000	 110.327706	 77.548511	 0.642427	 57.238494	 110.327664	 67.130102	 110.327791	 78.430575	 0.712161	 63.710203	 110.327749	 69.162878	 
1380.000000	 110.337879	 77.558656	 0.608977	 57.156481	 110.337843	 67.192631	 110.337958	 78.434947	 0.672704	 63.618928	 110.337921	 69.222465	 
1382.000000	 110.348487	 77.568783	 0.577274	 57.074661	 110.348455	 67.254995	 110.348560	 78.439325	 0.635568	 63.527867	 110.348527	 69.281896	 
1384.000000	 110.359521	 77.578892	 0.547227	 56.993037	 110.359491	 67.317194	 110.359588	 78.443708	 0.600710	 63.437020	 110.359558	 69.341170	 
1386.000000	 110.370968	 77.588986	 0.518750	 56.911610	 110.370940	 67.379231	 110.371031	 78.448099	 0.567927	 63.346391	 110.371003	 69.400291	 
1388.000000	 110.382818	 77.599068	 0.491760	 56.830381	 110.382791	 67.441106	 110.382876	 78.452500	 0.537074	 63.255980	 110.382849	 69.459258	 
1390.000000	 110.395055	 77.609137	 0.466180	 56.749350	 110.395029	 67.502821	 110.395109	 78.456912	 0.508041	 63.165790	 110.395083	 69.518074	 
1392.000000	 110.407666	 77.619198	 0.441936	 56.668520	 110.407640	 67.564377	 110.407716	 78.461337	 0.480719	 63.075821	 110.407690	 69.576739	 
